timestamp,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Battery Volt,Air Temp,Coolant Temp,Temp Type
1721154707.3696492,0.01,0.55,0.01,0.04,0.0,0.0,721.0,0.0,36.1,0.0,0.0,0.0,5833.0,38.7,3.73,20.1,36.2,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.3796558,0.01,0.55,0.01,0.04,0.0,0.0,721.0,0.0,36.1,0.0,0.0,0.0,5833.0,38.7,3.73,20.1,36.2,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.389677,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,36.1,0.0,0.0,0.0,5833.0,38.7,3.73,20.1,36.2,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.3902538,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5833.0,38.7,3.73,20.1,36.2,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.3996658,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5649.0,38.7,3.5,20.0,36.2,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4002376,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5649.0,38.7,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.03,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4096732,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5649.0,38.7,3.5,20.0,33.1,0.0,0.0,0.0,14.7,11.96,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4513326,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,11.96,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4616194,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.8,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.469633,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4796455,0.01,0.55,0.01,0.04,0.0,0.0,679.2,0.0,34.0,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4896548,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,34.0,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4902387,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,5776.0,38.2,3.5,20.0,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.4996567,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,5900.0,37.8,3.33,20.4,33.1,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.5002298,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,5900.0,37.8,3.33,20.4,35.8,0.0,0.0,0.0,14.7,12.01,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.509686,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,5900.0,37.8,3.33,20.4,35.8,0.0,0.0,0.0,14.7,11.83,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.549629,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.83,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.55964,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.67,2.64,0.01,0.51,14.3,104.2,203.2,C
1721154707.5696268,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.579635,0.01,0.55,0.01,0.04,0.0,0.0,712.8,0.0,35.6,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.5896707,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,35.6,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.5902312,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,6024.0,37.7,3.28,21.5,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.5996199,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,5968.0,36.6,3.35,21.0,35.8,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.6001894,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,5968.0,36.6,3.35,21.0,35.9,0.0,0.0,0.0,14.7,11.81,1.04,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.609682,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,5968.0,36.6,3.35,21.0,35.9,0.0,0.0,0.0,14.7,11.92,1.05,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.6496463,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.92,1.05,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.6596591,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.81,2.65,0.01,0.51,14.3,104.2,203.2,C
1721154707.6696353,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.6796553,0.01,0.55,0.01,0.04,0.0,0.0,719.6,0.0,36.0,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.6896384,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.0,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.6902153,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6064.0,33.0,3.18,21.9,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.6996365,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6032.0,31.5,3.02,21.6,35.9,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.7002077,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6032.0,31.5,3.02,21.6,36.5,0.0,0.0,0.0,14.7,11.52,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.7096467,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6032.0,31.5,3.02,21.6,36.5,0.0,0.0,0.0,14.7,11.26,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.749649,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.26,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.7596648,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.83,2.75,0.01,0.51,14.3,104.2,203.2,C
1721154707.7715998,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.7814224,0.01,0.55,0.01,0.04,0.0,0.0,723.8,0.0,36.2,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.7911587,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,36.2,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.7917387,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6020.0,31.4,3.01,21.6,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.800736,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6238.0,31.4,3.0,22.9,36.5,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.8013096,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6238.0,31.4,3.0,22.9,37.1,0.0,0.0,0.0,14.7,11.18,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.8103013,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6238.0,31.4,3.0,22.9,37.1,0.0,0.0,0.0,14.7,11.21,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.8496187,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.21,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.859632,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.65,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.8696227,0.01,0.55,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.8796282,0.01,0.56,0.01,0.04,0.0,0.0,739.6,0.0,37.0,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.8896363,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,37.0,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.8902123,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6234.0,31.3,3.03,23.6,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.8996193,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6234.0,31.4,3.23,23.3,37.1,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.9002068,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6234.0,31.4,3.23,23.3,38.0,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.909637,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6234.0,31.4,3.23,23.3,38.0,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.9496331,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.13,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.9596243,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.78,2.72,0.01,0.51,14.3,104.2,203.2,C
1721154707.9696372,0.01,0.56,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.9796324,0.01,0.55,0.01,0.04,0.0,0.0,735.2,0.0,36.8,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.9896407,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,36.8,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.9902308,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.03,23.2,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154707.999624,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6263.0,31.3,2.99,23.6,38.0,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0002017,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6263.0,31.3,2.99,23.6,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0096269,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6263.0,31.3,2.99,23.6,37.1,0.0,0.0,0.0,14.7,11.1,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.051056,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.1,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0606384,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,2.89,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.070193,0.01,0.55,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0797384,0.01,0.56,0.01,0.04,0.0,0.0,759.0,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0896523,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.0,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0902176,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6209.0,31.3,3.01,23.0,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.0996404,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6335.0,31.3,3.02,24.1,37.1,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.1002083,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6335.0,31.3,3.02,24.1,37.8,0.0,0.0,0.0,14.7,11.24,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.109647,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6335.0,31.3,3.02,24.1,37.8,0.0,0.0,0.0,14.7,11.12,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.1196191,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6335.0,31.3,3.02,24.1,37.8,0.0,0.0,0.0,14.7,11.12,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.1496375,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.12,1.05,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.159624,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.14,2.73,0.01,0.51,14.3,104.2,203.2,C
1721154708.169611,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.1796186,0.01,0.56,0.01,0.04,0.0,0.0,765.2,0.0,38.3,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.1896393,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.3,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.190218,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6404.0,31.4,3.02,24.6,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.1996534,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6424.0,31.3,3.08,25.0,37.8,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.2001953,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6424.0,31.3,3.08,25.0,38.5,0.0,0.0,0.0,14.7,11.2,1.06,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.2111676,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6424.0,31.3,3.08,25.0,38.5,0.0,0.0,0.0,14.7,10.9,1.07,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.2496412,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.9,1.07,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.2596517,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.27,2.81,0.01,0.51,14.3,104.2,203.2,C
1721154708.2696114,0.01,0.56,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.2796295,0.01,0.55,0.01,0.04,0.0,0.0,770.0,0.0,38.5,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.289654,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,38.5,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.290214,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6498.0,31.3,3.04,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.299613,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6554.0,30.1,3.07,25.0,38.5,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.3001893,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6554.0,30.1,3.07,25.0,39.1,0.0,0.0,0.0,14.7,10.96,1.07,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.30962,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6554.0,30.1,3.07,25.0,39.1,0.0,0.0,0.0,14.7,10.85,1.08,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.3497927,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.85,1.08,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.3596096,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.04,2.9,0.01,0.51,14.3,104.2,203.2,C
1721154708.3696,0.01,0.55,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.3795998,0.01,0.56,0.01,0.04,0.0,0.0,792.8,0.0,39.7,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.3896213,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.7,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.3901906,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6407.0,27.9,3.03,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.399604,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6509.0,27.6,3.04,25.0,39.1,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.4002101,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6509.0,27.6,3.04,25.0,38.9,0.0,0.0,0.0,14.7,10.73,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.409612,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6509.0,27.6,3.04,25.0,38.9,0.0,0.0,0.0,14.7,10.77,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.451368,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6555.0,26.3,3.05,25.0,38.9,0.0,0.0,0.0,14.7,10.77,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.4604778,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6555.0,26.3,3.05,25.0,38.9,0.0,0.0,0.0,14.7,10.37,1.08,KPA,3.24,2.93,0.01,0.51,14.3,104.2,203.2,C
1721154708.4695954,0.01,0.56,0.01,0.04,0.0,0.0,781.2,0.0,39.1,0.0,0.0,0.0,6555.0,26.3,3.05,25.0,38.9,0.0,0.0,0.0,14.7,10.37,1.08,KPA,3.03,2.93,0.01,0.51,14.3,104.2,203.2,C
